compatibility_id,stroller_id,stroller_brand,stroller_model,stroller_display_name,stroller_in_public_picker,stroller_product_type,car_seat_id,car_seat_brand,car_seat_model,car_seat_display_name,car_seat_seat_type,car_seat_in_public_picker,compatibility_type,compatibility_status,confidence,adapter_required,adapter_type,adapter_url,adapter_price,adapter_sku,notes,source_url,source_name,source_type,source_date,verification_status,created_at,updated_at,inferred_or_explicit,inference_rule,hard_coded_rule_source,same_brand_pair,adapter_url_matches_affiliate_product,adapter_catalog_product_id,adapter_catalog_product_name,adapter_provider,duplicate_pair_count,duplicate_pair_key,stroller_identity_reconciles_to_picker,car_seat_identity_reconciles_to_picker,stroller_is_non_chassis_accessory,suspicious_same_brand_expansion,suspicious_euro_adapter_expansion,suspicious_brand_level_expansion,suspicious_universal_expansion
cms0ty16h002011txack3508k,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,cmqx4qpgs00073835wm1de2we,Cybex,Aton G2,Cybex Aton G2,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-07-25 20:36:52.172,2026-07-25 20:36:52.172,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|cmqx4qpgs00073835wm1de2we,no,yes,no,no,no,no,no
cms0ty15r001q11txrgesptxi,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,cmrdwvbsy000u7tmavhnk64ww,Cybex,Aton G2 Swivel,CYBEX Aton G2 Swivel,INFANT,no,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-07-25 20:36:52.172,2026-07-25 20:36:52.172,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|cmrdwvbsy000u7tmavhnk64ww,no,no,no,no,no,no,no
cms0ty15s001u11txeut2hzdr,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,cmqx4qpj400083835htva49ii,Cybex,Cloud G Pro Comfort Extend,Cybex Cloud G Pro,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-07-25 20:36:52.172,2026-07-25 20:36:52.172,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|cmqx4qpj400083835htva49ii,no,yes,no,no,no,no,no
baby-jogger-city-mini-double__cybex-cloud-t,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,cybex-cloud-t,Cybex,Cloud T,CYBEX Cloud T,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-03-22 17:19:43.93,2026-07-25 20:36:52.172,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|cybex-cloud-t,no,yes,no,no,no,no,no
cmri5l26j003skfwpo0583rh3,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,cmqx4qqbg000k3835k8b3mf6l,Maxi-Cosi,Ambra,Maxi-Cosi Ambra,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-07-12 18:55:05.033,2026-07-25 20:37:28.892,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|cmqx4qqbg000k3835k8b3mf6l,no,yes,no,no,no,no,no
baby-jogger-city-mini-double__maxi-cosi-mico-luxe,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,maxi-cosi-mico-luxe,Maxi-Cosi,Mico Luxe,Maxi-Cosi Mico Luxe,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-03-22 17:19:43.856,2026-07-25 20:37:28.893,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|maxi-cosi-mico-luxe,no,yes,no,no,no,no,no
baby-jogger-city-mini-double__maxi-cosi-mico-pro,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,maxi-cosi-mico-pro,Maxi-Cosi,Mico Pro,Maxi-Cosi Mico Pro,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-06-13 20:48:32.741,2026-07-25 20:37:28.892,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|maxi-cosi-mico-pro,no,yes,no,no,no,no,no
cms0tythp002m11tx1lka6k7x,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,cmry6pa5o001ovblfjcngmv5n,Maxi-Cosi,Mico XP,Maxi-Cosi Mico XP Max,INFANT,no,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-07-25 20:37:28.893,2026-07-25 20:37:28.893,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|cmry6pa5o001ovblfjcngmv5n,no,no,no,no,no,no,no
baby-jogger-city-mini-double__maxi-cosi-peri,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,maxi-cosi-peri,Maxi-Cosi,Peri 180,Maxi-Cosi Peri 180,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-03-22 17:19:43.93,2026-07-25 20:37:28.893,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|maxi-cosi-peri,no,yes,no,no,no,no,no
cmri5l26x0040kfwp5bita3s9,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-07-12 18:55:05.033,2026-07-25 20:37:28.893,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|nuna-pipa-lite-rx,no,yes,no,no,no,no,no
baby-jogger-city-mini-double__nuna-pipa-aire-rx,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-06-13 20:48:32.741,2026-07-25 20:37:28.893,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|nuna-pipa-aire-rx,no,yes,no,no,no,no,no
baby-jogger-city-mini-double__nuna-pipa-rx,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-03-22 17:19:43.856,2026-07-25 20:37:28.893,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|nuna-pipa-rx,no,yes,no,no,no,no,no
cmr5mqbip000v10s61rzwkdei,baby-jogger-city-mini-double,Baby Jogger,City Mini Double,Baby Jogger City Mini Double,no,,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,ADAPTER,,HIGH,true,,https://www.babyjogger.com/accessories/baby-jogger-car-seat-adapter-for-city-mini-2-double-gt2-double-pushchair-for-maxi-cosi-be-safe-cybex-infant-car-seats/SAP_2104669.html,,,,,,,,,2026-07-04 00:34:03.601,2026-07-25 20:37:28.893,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-double|nuna-pipa-urbn,no,no,no,no,no,no,no
baby-jogger-city-mini-gt2__cybex-cloud-t,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,cybex-cloud-t,Cybex,Cloud T,CYBEX Cloud T,INFANT,yes,ADAPTER,,MEDIUM,true,Baby Jogger adapter for Maxi-Cosi / Nuna / CYBEX / Clek infant seats,,,,"Cloud T has a wider premium adapter lane than most, but it is still an adapter decision on this stroller.",,,,,,2026-03-22 17:19:43.93,2026-03-22 17:19:43.93,inferred,other_rule_with_note,,no,no,,,,1,baby-jogger-city-mini-gt2|cybex-cloud-t,no,yes,no,no,no,no,no
cmri5fc4r002mkfwp1frx3xan,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,cmqx4qpx8000e3835nvrnxr0i,Graco,GoMax,Graco GoMax,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:50:37.995,2026-07-12 18:50:37.995,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-gt2|cmqx4qpx8000e3835nvrnxr0i,no,yes,no,no,no,no,no
cmri5fc4r002pkfwpuj3yycnk,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,cmqx4qpzp000f3835i6cp9pth,Graco,SnugRide Lite LX,Graco SnugRide Lite LX,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:50:37.995,2026-07-12 18:50:37.995,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-gt2|cmqx4qpzp000f3835i6cp9pth,no,yes,no,no,no,no,no
cmri5fc4r002nkfwpur8cj5zw,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,cmqx4qq4h000h3835n8ni2r9m,Graco,SnugRide SnugFit,Graco SnugRide SnugFit,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:50:37.995,2026-07-12 18:50:37.995,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-gt2|cmqx4qq4h000h3835n8ni2r9m,no,yes,no,no,no,no,no
cmri5fc4r002lkfwpwddd9q1d,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,cmqx4qq26000g3835g3mh924j,Graco,SnugRide SnugFit DLX,Graco SnugRide SnugFit DLX,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:50:37.995,2026-07-12 18:50:37.995,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-gt2|cmqx4qq26000g3835g3mh924j,no,yes,no,no,no,no,no
cmri5fc4t002rkfwpn64vq218,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,cmqx4qq6u000i3835j7t2euy8,Graco,SnugRide SnugFit LX,Graco SnugRide SnugFit LX,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:50:37.995,2026-07-12 18:50:37.995,inferred,retailer_source,,no,no,,,,1,baby-jogger-city-mini-gt2|cmqx4qq6u000i3835j7t2euy8,no,yes,no,no,no,no,no
cmqx4rdri003f70o0cdjwyr3d,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,cmqx4qqbg000k3835k8b3mf6l,Maxi-Cosi,Ambra,Maxi-Cosi Ambra,INFANT,yes,ADAPTER,,MEDIUM,true,"Baby Jogger Maxi-Cosi Car Seat Adapter, City Mini 2, City Mini GT2 - Black",https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fcity-mini-2-gt-2-maxi-cosi-car-seat-adapter%3Fvariant%3D49919751749918,49.99,,"Inferred from the catalog adapter ""Baby Jogger Maxi-Cosi Car Seat Adapter, City Mini 2, City Mini GT2 - Black"".",,,,,,2026-06-28 01:48:50.67,2026-06-28 01:48:50.67,inferred,adapter_title_inference,,no,yes,cmqu9dlar00106byep7v0zvrr,"Baby Jogger Maxi-Cosi Car Seat Adapter, City Mini 2, City Mini GT2 - Black",awin_anbbaby,1,baby-jogger-city-mini-gt2|cmqx4qqbg000k3835k8b3mf6l,no,yes,no,no,no,no,no
baby-jogger-city-mini-gt2__maxi-cosi-mico-luxe,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,maxi-cosi-mico-luxe,Maxi-Cosi,Mico Luxe,Maxi-Cosi Mico Luxe,INFANT,yes,ADAPTER,,MEDIUM,true,Baby Jogger adapter for Maxi-Cosi / Nuna / CYBEX / Clek infant seats,,,,"Maxi-Cosi Mico Luxe lives in one of the most universal travel-system lanes, but it is still an adapter story on this stroller.",,,,,,2026-03-22 17:19:43.856,2026-03-22 17:19:43.93,inferred,universal_adapter_expansion,,no,no,,,,1,baby-jogger-city-mini-gt2|maxi-cosi-mico-luxe,no,yes,no,no,no,no,yes
baby-jogger-city-mini-gt2__maxi-cosi-mico-pro,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,maxi-cosi-mico-pro,Maxi-Cosi,Mico Pro,Maxi-Cosi Mico Pro,INFANT,yes,ADAPTER,,MEDIUM,true,Baby Jogger adapter for Maxi-Cosi / Nuna / CYBEX / Clek infant seats,,,,Compatible via same Maxi-Cosi click connector as Mico Luxe.,,,,,,2026-06-13 20:48:32.741,2026-06-13 20:48:32.741,inferred,euro_shared_adapter_expansion,,no,no,,,,1,baby-jogger-city-mini-gt2|maxi-cosi-mico-pro,no,yes,no,no,yes,no,no
baby-jogger-city-mini-gt2__maxi-cosi-peri,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,maxi-cosi-peri,Maxi-Cosi,Peri 180,Maxi-Cosi Peri 180,INFANT,yes,ADAPTER,,MEDIUM,true,Baby Jogger adapter for Maxi-Cosi / Nuna / CYBEX / Clek infant seats,,,,"Maxi-Cosi Peri 180 lives in one of the most universal travel-system lanes, but it is still an adapter story on this stroller.",,,,,,2026-03-22 17:19:43.93,2026-03-22 17:19:43.93,inferred,universal_adapter_expansion,,no,no,,,,1,baby-jogger-city-mini-gt2|maxi-cosi-peri,no,yes,no,no,no,no,yes
baby-jogger-city-mini-gt2__nuna-pipa-aire-rx,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,ADAPTER,,MEDIUM,true,Baby Jogger adapter for Maxi-Cosi / Nuna / CYBEX / Clek infant seats,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2444114&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbaby-jogger-city-mini-gt3-car-seat-adapter-nuna%2F73653%2F2444114&intsrc=APIG_8981,49.99,product_8981_2444114,Compatible via same adapter path as Nuna PIPA rx.,,,,,,2026-06-13 20:48:32.741,2026-06-21 03:52:05.924,inferred,euro_shared_adapter_expansion,,no,no,,,,1,baby-jogger-city-mini-gt2|nuna-pipa-aire-rx,no,yes,no,no,yes,no,no
baby-jogger-city-mini-gt2__nuna-pipa-rx,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,ADAPTER,,MEDIUM,true,Baby Jogger adapter for Maxi-Cosi / Nuna / CYBEX / Clek infant seats,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2444114&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbaby-jogger-city-mini-gt3-car-seat-adapter-nuna%2F73653%2F2444114&intsrc=APIG_8981,49.99,product_8981_2444114,Baby Jogger uses an adapter-based travel system path for Nuna PIPA RX.,,,,,,2026-03-22 17:19:43.856,2026-06-21 03:52:06.007,inferred,other_rule_with_note,,no,no,,,,1,baby-jogger-city-mini-gt2|nuna-pipa-rx,no,yes,no,no,no,no,no
cmr5mq8kr000d10s6sy3ktmgv,baby-jogger-city-mini-gt2,Baby Jogger,City Mini GT2,Baby Jogger City Mini GT2,no,,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,ADAPTER,,MEDIUM,true,Baby Jogger adapter for Maxi-Cosi / Nuna / CYBEX / Clek infant seats,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2444114&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbaby-jogger-city-mini-gt3-car-seat-adapter-nuna%2F73653%2F2444114&intsrc=APIG_8981,49.99,product_8981_2444114,Compatible via same adapter path as Nuna PIPA rx.,,,,,,2026-07-04 00:33:59.788,2026-07-04 00:33:59.788,inferred,euro_shared_adapter_expansion,,no,no,,,,1,baby-jogger-city-mini-gt2|nuna-pipa-urbn,no,no,no,no,yes,no,no
cmri5k6dx0039kfwpwmvleoo4,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,clek-liing,Clek,Liing,Clek Liing,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/44lVrXw,,,,,,,,,2026-07-12 18:54:23.829,2026-07-12 18:57:54.19,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|clek-liing,yes,yes,no,no,no,no,no
cmri5k6e9003ikfwp5xfbavo5,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,clek-liingo,Clek,Liingo,Clek Liingo,INFANT,no,ADAPTER,,HIGH,true,,https://amzn.to/4fdX0fd,,,,,,,,,2026-07-12 18:54:23.829,2026-07-12 18:54:23.829,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|clek-liingo,yes,no,no,no,no,no,no
cmri5k6dx0038kfwpavjc73jv,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qpgs00073835wm1de2we,Cybex,Aton G2,Cybex Aton G2,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4fdX0fd,,,,,,,,,2026-07-12 18:54:23.829,2026-07-12 18:54:23.829,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qpgs00073835wm1de2we,yes,yes,no,no,no,no,no
cmri5k6e4003gkfwptmz3ex6o,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmrdwvbsy000u7tmavhnk64ww,Cybex,Aton G2 Swivel,CYBEX Aton G2 Swivel,INFANT,no,ADAPTER,,HIGH,true,,https://amzn.to/4fdX0fd,,,,,,,,,2026-07-12 18:54:23.829,2026-07-12 18:54:23.829,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmrdwvbsy000u7tmavhnk64ww,yes,no,no,no,no,no,no
cmri5k6dx0037kfwp2dhtcsdl,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qpj400083835htva49ii,Cybex,Cloud G Pro Comfort Extend,Cybex Cloud G Pro,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4fdX0fd,,,,,,,,,2026-07-12 18:54:23.829,2026-07-12 18:54:23.829,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qpj400083835htva49ii,yes,yes,no,no,no,no,no
cmqu8m5jw000dwwsbojteig66,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cybex-cloud-t,Cybex,Cloud T,CYBEX Cloud T,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4fdX0fd,,,,,,,,,2026-06-26 01:13:26.684,2026-07-12 18:54:23.829,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cybex-cloud-t,yes,yes,no,no,no,no,no
cmri5gv7e002ukfwpon6sjebn,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qpx8000e3835nvrnxr0i,Graco,GoMax,Graco GoMax,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:51:49.369,2026-07-12 18:51:49.369,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qpx8000e3835nvrnxr0i,yes,yes,no,no,no,no,no
cmri5gv7e0031kfwp8t278101,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qpzp000f3835i6cp9pth,Graco,SnugRide Lite LX,Graco SnugRide Lite LX,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:51:49.369,2026-07-12 18:51:49.369,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qpzp000f3835i6cp9pth,yes,yes,no,no,no,no,no
cmri5gv7e002wkfwpfqgqlqt0,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qq4h000h3835n8ni2r9m,Graco,SnugRide SnugFit,Graco SnugRide SnugFit,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:51:49.369,2026-07-12 18:51:49.369,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qq4h000h3835n8ni2r9m,yes,yes,no,no,no,no,no
cmri5gv7e0030kfwpp206tm2u,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qq26000g3835g3mh924j,Graco,SnugRide SnugFit DLX,Graco SnugRide SnugFit DLX,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:51:49.369,2026-07-12 18:51:49.369,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qq26000g3835g3mh924j,yes,yes,no,no,no,no,no
cmri5gv7e0032kfwp7nlfft06,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qq6u000i3835j7t2euy8,Graco,SnugRide SnugFit LX,Graco SnugRide SnugFit LX,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/4vZlujg,,,,,,,,,2026-07-12 18:51:49.369,2026-07-12 18:51:49.369,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qq6u000i3835j7t2euy8,yes,yes,no,no,no,no,no
cmrbbtq5e000dyuli3n1cc5ie,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,cmqx4qqbg000k3835k8b3mf6l,Maxi-Cosi,Ambra,Maxi-Cosi Ambra,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/44lVrXw,,,,,,,,,2026-07-08 00:15:23.811,2026-07-12 19:00:03.865,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|cmqx4qqbg000k3835k8b3mf6l,yes,yes,no,no,no,no,no
cmqu8m5a80007wwsbbelpnhri,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,maxi-cosi-mico-luxe,Maxi-Cosi,Mico Luxe,Maxi-Cosi Mico Luxe,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/44lVrXw,,,,,,,,,2026-06-26 01:13:26.336,2026-07-12 19:00:03.865,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|maxi-cosi-mico-luxe,yes,yes,no,no,no,no,no
cmqu8m5m9000fwwsb4l1sv4z9,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,maxi-cosi-mico-pro,Maxi-Cosi,Mico Pro,Maxi-Cosi Mico Pro,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/44lVrXw,,,,,,,,,2026-06-26 01:13:26.769,2026-07-12 19:00:03.865,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|maxi-cosi-mico-pro,yes,yes,no,no,no,no,no
cmqu8m5hh000bwwsbox3vp667,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,maxi-cosi-peri,Maxi-Cosi,Peri 180,Maxi-Cosi Peri 180,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/44lVrXw,,,,,,,,,2026-06-26 01:13:26.597,2026-07-12 19:00:03.865,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|maxi-cosi-peri,yes,yes,no,no,no,no,no
cmri5rgrf0049kfwpajf0tolv,cmqpqqwou00017qllo1wcl8jj,Baby Jogger,City Mini GT2 Double,Baby Jogger City Mini GT2 Double,yes,Double,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,ADAPTER,,HIGH,true,,https://amzn.to/44lVrXw,,,,,,,,,2026-07-12 19:00:03.865,2026-07-12 19:00:03.865,inferred,retailer_source,,no,no,,,,1,cmqpqqwou00017qllo1wcl8jj|nuna-pipa-lite-rx,yes,yes,no,no,no,no,no
