id,brand,model,displayName,summary,amazonUrl,manualBabylistUrl,imageUrl,babylistSku,babylistUrl,babylistPrice,babylistImage,createdAt,updatedAt
nuna-mixx-next,Nuna,MIXX next,Nuna MIXX next,"The full-size Nuna: a flat-lay seat that works as a bassinet from birth, all-wheel suspension and a compact fold for a 28.3 lb frame. Up to 50 lb.",,,,product_8981_2210168,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2210168&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-nuna-x-bmw-mixx-next-stroller%2F63550%2F2210168&intsrc=APIG_8981,900,https://images.ctfassets.net/50gzycvace50/c3d244e71bda34f1e72facda8867f66d6e675ce1d3e7f4757872e46447a1fc53/3176fdfcec5b8168db61817d2471912a/c3d244e71bda34f1e72facda8867f66d6e675ce1d3e7f4757872e46447a1fc53.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-03-22 03:02:28.613,2026-07-20 22:06:23.504
cmqx8d5bv001413kpjri9r4s9,Nuna,Mixx Next Bmw,Nuna Mixx Next Bmw,"The full-size Nuna: a flat-lay seat that works as a bassinet from birth, all-wheel suspension and a compact fold for a 28.3 lb frame. Up to 50 lb.",,,,,,,,2026-06-28 03:29:45.019,2026-07-20 22:06:23.51
cmqx8d5e9001513kpvy66jrkf,Nuna,Mixx Next With Magnetic Buckle,Nuna Mixx Next With Magnetic Buckle,"The full-size Nuna: a flat-lay seat that works as a bassinet from birth, all-wheel suspension and a compact fold for a 28.3 lb frame. Up to 50 lb.",,,,,,,,2026-06-28 03:29:45.105,2026-07-20 22:06:23.517
nuna-swiv,Nuna,SWIV,Nuna SWIV,"The one with wheels that spin a full 360° — genuinely useful in tight shops and lifts. 21.8 lb, up to 50 lb, with a 22 lb basket.",,,,product_8981_2902970,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2902970&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-bmw-x-nuna-swiv-stroller%2F80435%2F2902970&intsrc=APIG_8981,1000,https://images.ctfassets.net/50gzycvace50/7d1756ae174f9c6f5cdf721dc4284a2097e505149d2be960cfc74029a7de760d/aed5a95335f9f155052e1b82aea2a5e6/7d1756ae174f9c6f5cdf721dc4284a2097e505149d2be960cfc74029a7de760d.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-13 20:48:32.697,2026-07-20 22:06:23.524
nuna-tavo-next,Nuna,TAVO next,Nuna TAVO next,"The no-adapter travel system: a Nuna PIPA seat clicks straight onto the frame with nothing extra to buy or lose. 23.2 lb, up to 50 lb.",,,,product_8981_663920,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=663920&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-tavo-next-stroller-1730395458%2F21123%2F663920&intsrc=APIG_8981,700,https://images.ctfassets.net/50gzycvace50/748529c1b5d0833feb2cf88601b84dac4015b9d38eb606e3c9fbac2567ffd6d8/f00e36689a8307f8a60da83f7e9972c4/748529c1b5d0833feb2cf88601b84dac4015b9d38eb606e3c9fbac2567ffd6d8.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-03-22 17:19:43.856,2026-07-20 22:06:23.531
cmqx8d5gq001613kp6pkqi29a,Nuna,Tavo Next Granite,Nuna Tavo Next Granite,"The no-adapter travel system: a Nuna PIPA seat clicks straight onto the frame with nothing extra to buy or lose. 23.2 lb, up to 50 lb.",,,,,,,,2026-06-28 03:29:45.195,2026-07-20 22:06:23.548
cmqscejzb0000ltzkwuczhvv1,Nuna,TRIV LX,Nuna TRIV LX,"The lightest of Nuna’s full-feature strollers at 18.4 lb, up to 50 lb, with a compact standing fold. City manoeuvrability without dropping to a bare travel stroller.",,,,product_8981_nuna-triv-lx,,,,2026-06-24 17:23:58.247,2026-07-20 22:06:23.566
nuna-triv-next,Nuna,TRIV next,Nuna TRIV next,"The lightest of Nuna’s full-feature strollers at 18.4 lb, up to 50 lb, with a compact standing fold. City manoeuvrability without dropping to a bare travel stroller.",,,,product_8981_2210167,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2210167&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-nuna-x-bmw-triv-next-stroller%2F63549%2F2210167&intsrc=APIG_8981,800,https://images.ctfassets.net/50gzycvace50/fc2e607dadff6113421be02d3fe5800c7f282160a04f63184296eeb64f3e13e2/b03e49f50d30be88ce236816a814a883/fc2e607dadff6113421be02d3fe5800c7f282160a04f63184296eeb64f3e13e2.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-03-22 17:19:43.856,2026-07-20 22:06:23.575
cmqx8d5mh001813kpj7dt2y6v,Nuna,Triv Next Bmw,Nuna Triv Next Bmw,"The lightest of Nuna’s full-feature strollers at 18.4 lb, up to 50 lb, with a compact standing fold. City manoeuvrability without dropping to a bare travel stroller.",,,,,,,,2026-06-28 03:29:45.401,2026-07-20 22:06:23.585
cmqx8d5w0001c13kp4aatwr59,Nuna,Triv Next With Magnetic Buckle Caviar/Chocolate,Nuna Triv Next With Magnetic Buckle Caviar/Chocolate,"The lightest of Nuna’s full-feature strollers at 18.4 lb, up to 50 lb, with a compact standing fold. City manoeuvrability without dropping to a bare travel stroller.",,,,,,,,2026-06-28 03:29:45.745,2026-07-20 22:06:23.592
cmqx8d5ox001913kpewofgj0y,Nuna,Triv Next W Magnetic Buckle,Nuna Triv Next W Magnetic Buckle,"The lightest of Nuna’s full-feature strollers at 18.4 lb, up to 50 lb, with a compact standing fold. City manoeuvrability without dropping to a bare travel stroller.",,,,,,,,2026-06-28 03:29:45.489,2026-07-20 22:06:23.598
cmr49d9kl000fo2uo8bit0bst,Nuna,TRVL,Nuna TRVL,"13.6 lb and it folds itself at the press of a button, up to 50 lb. Despite the name, Nuna is clear that the folded size does not meet the IATA cabin standard — use it through the airport, then gate-check it in the included bag.",,,,,,,,2026-07-03 01:32:13.365,2026-07-20 22:06:23.605
cmr49dac4000ro2uo6vl42vul,Nuna,TRVL DUBL,Nuna TRVL DUBL,"The double version of Nuna’s self-folding compact — two seats side by side that still collapse with one hand. A gate-check stroller, not a carry-on.",,,,,,,,2026-07-03 01:32:14.356,2026-07-20 22:06:23.613
cmr49d8m40003o2uox4u071ll,Nuna,TRVL LX,Nuna TRVL LX,"13.6 lb and it folds itself at the press of a button, up to 50 lb. Despite the name, Nuna is clear that the folded size does not meet the IATA cabin standard — use it through the airport, then gate-check it in the included bag.",,,,,,,,2026-07-03 01:32:12.125,2026-07-20 22:06:23.624
cmqscek420001ltzkm4tqtb5v,Nuna,VIAA Cabn,Nuna VIAA Cabn,Nuna’s cabin-minded compact: a small fold and light frame built for families who fly often.,,,,product_8981_nuna-viaa-cabn,,,,2026-06-24 17:23:58.418,2026-07-20 22:06:23.63
cmqpqr1jj00237qllzjnymes5,Nuna,x BMW MIXX next,Nuna x BMW MIXX next,"The full-size Nuna: a flat-lay seat that works as a bassinet from birth, all-wheel suspension and a compact fold for a 28.3 lb frame. Up to 50 lb.",,,,product_8981_2210168,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2210168&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-nuna-x-bmw-mixx-next-stroller%2F63550%2F2210168&intsrc=CATF_8981,900,https://images.ctfassets.net/50gzycvace50/c3d244e71bda34f1e72facda8867f66d6e675ce1d3e7f4757872e46447a1fc53/3176fdfcec5b8168db61817d2471912a/c3d244e71bda34f1e72facda8867f66d6e675ce1d3e7f4757872e46447a1fc53.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:16.975,2026-07-20 22:06:23.637
cmqpqr1lv00247qllwhlhf7mr,Nuna,x BMW TRIV next,Nuna x BMW TRIV next,"The lightest of Nuna’s full-feature strollers at 18.4 lb, up to 50 lb, with a compact standing fold. City manoeuvrability without dropping to a bare travel stroller.",,,,product_8981_2210167,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2210167&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fnuna-nuna-x-bmw-triv-next-stroller%2F63549%2F2210167&intsrc=CATF_8981,800,https://images.ctfassets.net/50gzycvace50/fc2e607dadff6113421be02d3fe5800c7f282160a04f63184296eeb64f3e13e2/b03e49f50d30be88ce236816a814a883/fc2e607dadff6113421be02d3fe5800c7f282160a04f63184296eeb64f3e13e2.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:17.059,2026-07-20 22:06:23.645
orbit-baby-g5,Orbit Baby,G5,Orbit Baby G5,"The SmartHub rotates the seat a full 360° — face you, face out, or swing sideways for loading, without unclipping anything. From birth to 50 lb on an aerospace-grade aluminium frame. It is a heavy stroller; that build is the trade-off.",,,,,,,,2026-03-22 17:19:43.856,2026-07-20 22:06:23.653
cmqx8d65j001g13kpv68ufmt4,Orbit Baby,M+,Orbit Baby M+,Orbit Baby’s design-led approach to the everyday stroller — engineered frames and the brand’s signature rotating-seat thinking.,,,,,,,,2026-06-28 03:29:46.087,2026-07-20 22:06:23.661
cmr03hxw20003y6k2unrgw6d4,Peg Perego,City Loop,Peg Perego City Loop,"A modular built around air travel: 19.2 lb as chassis plus seat, and the frame alone is compact enough to make flying with a car seat genuinely workable.",,,,,,,,2026-06-30 03:36:49.106,2026-07-20 22:06:23.671
peg-perego-selfie,Peg Perego,Selfie,Peg Perego Selfie,"Peg Perego’s compact end: a small fold and light frame with the brand’s Italian build quality, aimed at city streets and travel days.",,,,,,,,2026-03-22 17:19:43.856,2026-07-20 22:06:23.677
cmqx8d67u001h13kpx46xmh0o,Peg Perego,Vivace,Peg Perego Vivace,"A full-featured reversible stroller at 20.72 lb, up to 50 lb — lighter than most full-size frames without giving up the seat recline or canopy.",,,,,,,,2026-06-28 03:29:46.17,2026-07-20 22:06:23.693
cmqx8d6cn001j13kpn0ratclf,Peg Perego,Vivace Single,Peg Perego Vivace Single,"A full-featured reversible stroller at 20.72 lb, up to 50 lb — lighter than most full-size frames without giving up the seat recline or canopy.",,,,,,,,2026-06-28 03:29:46.343,2026-07-20 22:06:23.701
cmqx8d6h6001l13kpc6k17hny,Peg Perego,Volo,Peg Perego Volo,"12 lb — among the lightest strollers you can buy — and it fits most airline overhead bins. Reclining seat, usable from birth up to 50 lb, so it is not just an umbrella stroller with a badge.",,,,,,,,2026-06-28 03:29:46.507,2026-07-20 22:06:23.709
cmqx8d6jh001m13kpkkzcdjnv,Peg Perego,Volo Ultra Carry On Compliant Travel,Peg Perego Volo Ultra Carry On Compliant Travel,"12 lb — among the lightest strollers you can buy — and it fits most airline overhead bins. Reclining seat, usable from birth up to 50 lb, so it is not just an umbrella stroller with a badge.",,,,,,,,2026-06-28 03:29:46.589,2026-07-20 22:06:23.723
cmqx8d6ey001k13kpwhpzefav,Peg Perego,Volo Ultra Carry On Compliant Travel Strolle,Peg Perego Volo Ultra Carry On Compliant Travel Strolle,"12 lb — among the lightest strollers you can buy — and it fits most airline overhead bins. Reclining seat, usable from birth up to 50 lb, so it is not just an umbrella stroller with a badge.",,,,,,,,2026-06-28 03:29:46.426,2026-07-20 22:06:23.73
peg-perego-ypsi,Peg Perego,YPSI,Peg Perego YPSI,"Italian-made and deceptively capable: 22.5 lb, up to 50 lb, and it takes a second seat to become a double. Reversible seat and a true from-birth setup with the Primo Viaggio.",,,,,,,,2026-03-22 17:19:43.856,2026-07-20 22:06:23.739
peg-perego-z4,Peg Perego,Z4,Peg Perego Z4,"Peg Perego’s compact end: a small fold and light frame with the brand’s Italian build quality, aimed at city streets and travel days.",,,,,,,,2026-03-22 17:19:43.856,2026-07-20 22:06:23.746
cmqx8d6lu001n13kpy1np1jfw,Radio Flyer,Voya XT Baby,Radio Flyer Voya XT Baby,"A stroller wagon with extra-tall sides, dual canopies and a push-or-pull handle, rated to 200 lb across two seats. Riders start at 6 months once they can sit unassisted — this is not a newborn stroller.",,,,,,,,2026-06-28 03:29:46.674,2026-07-20 22:06:23.755
romer-tura,Romer,Tura,Romer Tura,"Britax Römer’s European range — the same safety-first engineering as the Britax line, in a frame tuned for city streets.",,,,product_8981_2262736,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2262736&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fromer-tura-stroller%2F68661%2F2262736&intsrc=APIG_8981,949.99,https://images.ctfassets.net/50gzycvace50/9cc42645c74299b154217ffada96d37b73595d08ed3658e2b1b530705e61192e/9d0289564f276b8539d9ae962bbd6b8d/9cc42645c74299b154217ffada96d37b73595d08ed3658e2b1b530705e61192e.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-03-22 17:19:43.856,2026-07-20 22:06:24.124
cmqx8d6qc001p13kpwpaqrlhn,Safety 1st,Disney Baby Character Umbrella,Safety 1st Disney Baby Character Umbrella,"A classic umbrella stroller with character styling — feather-light, simple to fold, and cheap enough to keep in a second car.",,,,,,,,2026-06-28 03:29:46.836,2026-07-20 22:06:23.765
cmqx8d6o2001o13kpyzgrfmfg,Safety 1st,Easy-Fold,Safety 1st Easy-Fold,"Safety 1st keeps it simple: a quick one-hand fold and a light frame at an entry-level price, for everyday errands rather than all-day outings.",,,,public_catalog_safety1st|easyfold,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2214402&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsafety-1st-easy-fold-compact-stroller%2F64778%2F2214402&intsrc=CATF_8981,149.99,https://images.ctfassets.net/50gzycvace50/487f76faf530543e032810ff52a5fb0befa543e22857cfc6927d081262998347/bd07d601b3a075a5d502e12f173bcdd9/487f76faf530543e032810ff52a5fb0befa543e22857cfc6927d081262998347.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-28 03:29:46.754,2026-07-20 22:06:23.776
cmqpqr1sw00277qll6soktcpa,Safety 1st,Easy-Fold Compact,Safety 1st Easy-Fold Compact,"Safety 1st keeps it simple: a quick one-hand fold and a light frame at an entry-level price, for everyday errands rather than all-day outings.",,,,product_8981_2214402,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2214402&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsafety-1st-easy-fold-compact-stroller%2F64778%2F2214402&intsrc=CATF_8981,149.99,https://images.ctfassets.net/50gzycvace50/487f76faf530543e032810ff52a5fb0befa543e22857cfc6927d081262998347/bd07d601b3a075a5d502e12f173bcdd9/487f76faf530543e032810ff52a5fb0befa543e22857cfc6927d081262998347.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:17.312,2026-07-20 22:06:23.784
cmqpqr1v700287qll8vh9n4zr,Safety 1st,Summit Quad Wagon,Safety 1st Summit Quad Wagon,"A budget four-seat stroller wagon for park days and school runs — the wagon format without the boutique price. From 6 months, once riders sit unassisted.",,,,product_8981_2177935,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2177935&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsafety-1st-summit-quad-wagon-stroller%2F58023%2F2177935&intsrc=CATF_8981,349.99,https://images.ctfassets.net/50gzycvace50/d00b3be05c7d8ca9a4fad2addd8cd4d0aaeee56348c11f056b775f2b93a602d2/d5862fb46f4ffaf6e05e8b3fde47d3c8/d00b3be05c7d8ca9a4fad2addd8cd4d0aaeee56348c11f056b775f2b93a602d2.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:17.395,2026-07-20 22:06:23.798
cmqx8d6v1001r13kpy9w26i27,Silver Cross,Breez,Silver Cross Breez,Silver Cross styling on a lighter everyday frame — an easy fold and city-sized footprint without stepping up to the full pram.,,,,,,,,2026-06-28 03:29:47.006,2026-07-20 22:06:23.809
silver-cross-clic,Silver Cross,Clic,Silver Cross Clic,"The compact of the range: a quick, small fold aimed at car boots, city flats and travel days.",,,,product_8981_2491095,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2491095&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-clic-compact-stroller%2F74323%2F2491095&intsrc=APIG_8981,399.99,https://images.ctfassets.net/50gzycvace50/d0714ba136f374328c2c970d5364a258ab233d537906d7d88500e94d6b620dc3/4268a65d987243c06a2da52efa109ab4/d0714ba136f374328c2c970d5364a258ab233d537906d7d88500e94d6b620dc3.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-13 20:48:32.697,2026-07-20 22:06:23.816
cmqpqr1xi00297qlld8p7uw3b,Silver Cross,Clic Compact,Silver Cross Clic Compact,"The compact of the range: a quick, small fold aimed at car boots, city flats and travel days.",,,,product_8981_2491095,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2491095&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-clic-compact-stroller%2F74323%2F2491095&intsrc=CATF_8981,399.99,https://images.ctfassets.net/50gzycvace50/d0714ba136f374328c2c970d5364a258ab233d537906d7d88500e94d6b620dc3/4268a65d987243c06a2da52efa109ab4/d0714ba136f374328c2c970d5364a258ab233d537906d7d88500e94d6b620dc3.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:17.479,2026-07-20 22:06:23.824
silver-cross-comet,Silver Cross,Comet,Silver Cross Comet,Silver Cross styling on a lighter everyday frame — an easy fold and city-sized footprint without stepping up to the full pram.,,,,,,,,2026-03-22 17:19:43.856,2026-07-20 22:06:23.832
cmqx8d6sq001q13kphzobb0wi,Silver Cross,Cove 2,Silver Cross Cove 2,Silver Cross styling on a lighter everyday frame — an easy fold and city-sized footprint without stepping up to the full pram.,,,,,,,,2026-06-28 03:29:46.922,2026-07-20 22:06:23.839
silver-cross-dune,Silver Cross,Dune,Silver Cross Dune,"Silver Cross’s all-terrain modular: a full carrycot from birth, bigger wheels for rough ground, and a seat that reverses. The British pram tradition with a trail-ready frame.",,,,,,,,2026-06-15 20:33:14.735,2026-07-20 22:06:23.846
silver-cross-dune-2,Silver Cross,Dune 2,Silver Cross Dune 2,"Silver Cross’s all-terrain modular: a full carrycot from birth, bigger wheels for rough ground, and a seat that reverses. The British pram tradition with a trail-ready frame.",,,,,,,,2026-03-22 17:19:43.856,2026-07-20 22:06:23.852
silver-cross-jet-5,Silver Cross,Jet 5,Silver Cross Jet 5,"Cabin-approved and genuinely from birth — it lies flat, takes a car seat, and folds into the included cover to go in the overhead locker. Up to 55 lb, so it outlasts most travel strollers.",,,,product_8981_2134387,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2134387&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-jet-double-stroller%2F56937%2F2134387&intsrc=APIG_8981,799.99,https://images.ctfassets.net/50gzycvace50/09e12f7390fc7cf91a18f3660f539a1156ec7606cede52b5ccbe1782be198663/ff84578ce9fef06d5d957027b77b1477/09e12f7390fc7cf91a18f3660f539a1156ec7606cede52b5ccbe1782be198663.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-03-22 03:02:28.613,2026-07-20 22:06:23.86
silver-cross-jet-double,Silver Cross,Jet Double,Silver Cross Jet Double,"A side-by-side that still folds small — the Jet thinking stretched to two seats, for parents who fly or live somewhere tight.",,,,product_8981_2134387,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2134387&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-jet-double-stroller%2F56937%2F2134387&intsrc=APIG_8981,799.99,https://images.ctfassets.net/50gzycvace50/09e12f7390fc7cf91a18f3660f539a1156ec7606cede52b5ccbe1782be198663/ff84578ce9fef06d5d957027b77b1477/09e12f7390fc7cf91a18f3660f539a1156ec7606cede52b5ccbe1782be198663.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-13 20:48:32.697,2026-07-20 22:06:23.873
cmqx8d6xc001s13kp99wk94m6,Silver Cross,Nia Travel,Silver Cross Nia,Silver Cross styling on a lighter everyday frame — an easy fold and city-sized footprint without stepping up to the full pram.,,,,,,,,2026-06-28 03:29:47.088,2026-07-20 22:06:23.88
silver-cross-reef,Silver Cross,Reef,Silver Cross Reef,"Silver Cross’s all-terrain modular: a full carrycot from birth, bigger wheels for rough ground, and a seat that reverses. The British pram tradition with a trail-ready frame.",,,,product_8981_2544371,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2544371&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-reef-2-stroller%2F25564%2F2544371&intsrc=APIG_8981,1299.99,https://images.ctfassets.net/50gzycvace50/566c1a59494200adc0aa62a9164826d7860c0da61c806c70740e5d4582c99d33/eca630b271f8aedb7b684e6141610061/566c1a59494200adc0aa62a9164826d7860c0da61c806c70740e5d4582c99d33.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-15 20:33:14.735,2026-07-20 22:06:23.886
silver-cross-reef-2,Silver Cross,Reef 2,Silver Cross Reef 2,"Silver Cross’s all-terrain modular: a full carrycot from birth, bigger wheels for rough ground, and a seat that reverses. The British pram tradition with a trail-ready frame.",,,,product_8981_2544371,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2544371&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-reef-2-stroller%2F25564%2F2544371&intsrc=APIG_8981,1299.99,https://images.ctfassets.net/50gzycvace50/566c1a59494200adc0aa62a9164826d7860c0da61c806c70740e5d4582c99d33/eca630b271f8aedb7b684e6141610061/566c1a59494200adc0aa62a9164826d7860c0da61c806c70740e5d4582c99d33.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-03-22 03:02:28.613,2026-07-20 22:06:23.893
silver-cross-wave,Silver Cross,Wave,Silver Cross Wave,"Built as a double from the start and sold as a single: the tandem seat and carrycot are in the box, and both seats take up to 55 lb. If a second baby is even a maybe, this is the one that already handles it.",,,,product_8981_2049266,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2049266&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-wave-3-single-to-double-stroller%2F24664%2F2049266&intsrc=APIG_8981,1699.99,https://images.ctfassets.net/50gzycvace50/fd464c5bce6815b7707aa893c69578d935b12db6ede8751f3f5f726da8edfa45/c343f320709c3a172677695210c2f427/fd464c5bce6815b7707aa893c69578d935b12db6ede8751f3f5f726da8edfa45.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-15 20:33:14.735,2026-07-20 22:06:23.899
silver-cross-wave-3,Silver Cross,Wave 3,Silver Cross Wave 3,"Built as a double from the start and sold as a single: the tandem seat and carrycot are in the box, and both seats take up to 55 lb. If a second baby is even a maybe, this is the one that already handles it.",,,,product_8981_2049266,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2049266&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-wave-3-single-to-double-stroller%2F24664%2F2049266&intsrc=APIG_8981,1699.99,https://images.ctfassets.net/50gzycvace50/fd464c5bce6815b7707aa893c69578d935b12db6ede8751f3f5f726da8edfa45/c343f320709c3a172677695210c2f427/fd464c5bce6815b7707aa893c69578d935b12db6ede8751f3f5f726da8edfa45.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-03-22 03:02:28.613,2026-07-20 22:06:23.906
cmqpqr1zv002a7qlltuhbvanr,Silver Cross,Wave 3 Single to Double,Silver Cross Wave 3 Single to Double,"Built as a double from the start and sold as a single: the tandem seat and carrycot are in the box, and both seats take up to 55 lb. If a second baby is even a maybe, this is the one that already handles it.",,,,product_8981_2049267,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2049267&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fsilver-cross-wave-3-single-to-double-stroller%2F24664%2F2049267&intsrc=CATF_8981,1699.99,https://images.ctfassets.net/50gzycvace50/fb211bb3f3382f8fced6202f3cb41467edd7702a927374ad33c5b6a550b569b1/1586f00d469f61689cbc54a6e71dbbc1/fb211bb3f3382f8fced6202f3cb41467edd7702a927374ad33c5b6a550b569b1.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:17.564,2026-07-20 22:06:23.913
babyzen-yoyo-plus,Stokke,YOYO+,Babyzen YOYO+,"The stroller that defined the cabin-size category: a one-handed fold that goes in the overhead bin, up to 48 lb. Now sold under Stokke.",,,,,,,,2026-06-15 20:33:14.735,2026-07-22 22:12:54.391
stokke-yoyo3,Stokke,Yoyo 3,Stokke Yoyo 3,"The original cabin-size stroller and still the benchmark: folds one-handed into an overhead bin, up to 48 lb. The standard version starts at 6 months — the newborn pack is sold separately.",,,,product_8981_2072997,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2072997&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fstokke-yoyo-stroller-from-6-months%2F55557%2F2072997&intsrc=APIG_8981,499,https://images.ctfassets.net/50gzycvace50/4a8062916ab1ebcb981b6afc1c9b645b20a63eb5b133173c86a7c6983a1b3a08/345df7ebccab10d55f5e7e4904362b51/4a8062916ab1ebcb981b6afc1c9b645b20a63eb5b133173c86a7c6983a1b3a08.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-13 20:48:32.741,2026-07-20 22:06:23.921
thule-glide-2,Thule,Glide 2,Thule Glide 2,"A lighter Thule for everyday use — three-wheel manoeuvrability and a one-hand fold, without the full jogger footprint.",,,,product_8981_2794251,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2794251&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fthule-urban-glide-3%2F47016%2F2794251&intsrc=APIG_8981,849.95,https://images.ctfassets.net/50gzycvace50/a2b95b828835a9d3e83e158d47a2ae6dd947bd8e0250e5ea66a8c512fc7663ba/a127f966fb7fbf66dff8c26666142c41/a2b95b828835a9d3e83e158d47a2ae6dd947bd8e0250e5ea66a8c512fc7663ba.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-15 20:33:14.735,2026-07-20 22:06:23.93
cmr1etqjy000f13fej5cpcpyj,Thule,Shine,Thule Shine,,https://amzn.to/4fyKTuE,,https://m.media-amazon.com/images/I/71XTVOxaksL._AC_SX679_.jpg,,,,,2026-07-01 01:41:41.422,2026-07-31 16:05:14.616
thule-sleek,Thule,Sleek,Thule Sleek,"Thule’s city modular: bassinet from birth, a second seat option, and a smoother ride than the urban-stroller norm thanks to the brand’s outdoor engineering.",,,,,,,,2026-06-13 20:48:32.697,2026-07-20 22:06:23.936
cmqpqr2bw002f7qll0aapcmwl,Thule,Spring 2,Thule Spring 2,"A lighter Thule for everyday use — three-wheel manoeuvrability and a one-hand fold, without the full jogger footprint.",,,,product_8981_2846998,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2846998&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fthule-spring-2-stroller%2F79496%2F2846998&intsrc=CATF_8981,499.95,https://images.ctfassets.net/50gzycvace50/07ebaff86530bd9ccc719a802271a53bca9e4a55f8fbfe598a847408bbba0a5b/c5624c1e9aeb4c2cb83c53443f6ba38d/07ebaff86530bd9ccc719a802271a53bca9e4a55f8fbfe598a847408bbba0a5b.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:17.997,2026-07-20 22:06:23.942
