externalId,title,brand,model,kind,productType,strollerCategory,url,price,salePrice,availability,action,matched,reasons,collections
7472493592635,"Peg-Perego - Volo Ultra Lightweight Carry On Compliant Travel Stroller, Misty Beige (Light Greige)",Peg Perego,Volo Ultra Carry On Compliant Travel,stroller,travel stroller,Travel,https://www.macrobaby.com/products/peg-perego-volo-ultra-lightweight-carry-on-compliant-travel-stroller-misty-beige-light-greige?_j=taylormadebabyco.com,279.99,279.99,in stock,create-new,,,stroller
7481575669819,"Maxi-Cosi - Fame Modular Stroller, Twillic Truffle",Maxi-Cosi,Fame Modular,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/maxi-cosi-fame-modular-stroller-twillic-truffle?_j=taylormadebabyco.com,999.99,,in stock,create-new,,,stroller
7482016137275,"Uppababy - Cruz V3 Stroller, Evelyn (Meadow Green/Graphite Frame/Chestnut Leather)",UPPAbaby,Cruz V3,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/uppababy-cruz-v3-stroller-evelyn-meadow-green-graphite-frame-chestnut-leather?_j=taylormadebabyco.com,899.99,,in stock,match-existing,Stroller:UPPAbaby Cruz V3,duplicate risk: UPPAbaby Cruz V2; duplicate risk: UPPAbaby Cruz V3,stroller
7482016170043,"Uppababy - Cruz V3 Stroller, Julian (Dusty Blue Mélange/Carbon Frame/Chestnut Leather)",UPPAbaby,Cruz V3,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/uppababy-cruz-v3-stroller-julian-dusty-blue-melange-carbon-frame-chestnut-leather?_j=taylormadebabyco.com,899.99,,in stock,match-existing,Stroller:UPPAbaby Cruz V3,duplicate risk: UPPAbaby Cruz V2; duplicate risk: UPPAbaby Cruz V3,stroller
7487306661947,"Chicco - Bravo 3-in-1 Quick Fold Travel System, Brooklyn",Chicco,,,,,https://www.macrobaby.com/products/chicco-bravo-3-in-1-quick-fold-travel-system-brooklyn?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Chicco - Bravo 3-in-1 Quick Fold Travel System, Brooklyn""",stroller
7489654620219,"Chicco - Corso LE ClearTex Modular Travel System, Tidal",Chicco,,,,,https://www.macrobaby.com/products/chicco-corso-le-cleartex-modular-travel-system-tidal?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Chicco - Corso LE ClearTex Modular Travel System, Tidal""",stroller
7499034329147,"Nuna - Swiv Single Stroller Bmw, Umber",Nuna,Swiv Single,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/nuna-swiv-single-stroller-bmw-umber?_j=taylormadebabyco.com,1000,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: Nuna SWIV,stroller
7512942182459,"Mima - Miro Compact Stroller, Black Chassis/Black Seat",Mima,,,,,https://www.macrobaby.com/products/mima-miro-compact-stroller-black-chassis-black-seat?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Mima - Miro Compact Stroller, Black Chassis/Black Seat""",stroller
7513913983035,"Silver Cross - Jet Lightweight Double Stroller, Black",Silver Cross,Jet Double,stroller,double stroller,Double,https://www.macrobaby.com/products/silver-cross-jet-lightweight-double-stroller-black?_j=taylormadebabyco.com,799.99,,in stock,match-existing,Stroller:Silver Cross Jet Double,duplicate risk: Silver Cross Jet Double,stroller
7520675364923,"Graco - Merge Stroller, Swivel Wheel Baby Stroller with 360-Degree Rotating Wheels",Graco,,,,,https://www.macrobaby.com/products/graco-merge-stroller-swivel-wheel-baby-stroller-with-360-degree-rotating-wheels?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Graco - Merge Stroller, Swivel Wheel Baby Stroller with 360-Degree Rotating Wheels""",stroller
7521136410683,"Cybex - Balios S Lux Stroller, Stone Grey",Cybex,Balios S Lux,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/cybex-balios-s-lux-stroller-stone-grey?_j=taylormadebabyco.com,699.95,,in stock,match-existing,Stroller:CYBEX Balios S Lux,duplicate risk: CYBEX Balios S Lux,stroller
7521136640059,"Cybex - Balios S Lux Stroller, Stormy Blue",Cybex,Balios S Lux,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/cybex-balios-s-lux-stroller-stormy-blue?_j=taylormadebabyco.com,699.95,,in stock,match-existing,Stroller:CYBEX Balios S Lux,duplicate risk: CYBEX Balios S Lux,stroller
7538644942907,"Chicco Corso LE ClearTex Modular Travel System with Corso LE Stroller & KeyFit Max ClearTex Infant Car Seat and Base, Canyon",Chicco,,,,,https://www.macrobaby.com/products/chicco-corso-le-cleartex-modular-travel-system-with-corso-le-stroller-keyfit-max-cleartex-infant-car-seat-and-base-canyon?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Chicco Corso LE ClearTex Modular Travel System with Corso LE Stroller & KeyFit Max ClearTex Infant Car Seat and Base, Canyon""",stroller
7539215171643,"Baby Jogger City Mini GT3 All Terrain Stroller, Sierra Sand",Baby Jogger,City Mini GT3,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/baby-jogger-city-mini-gt3-all-terrain-stroller-sierra-sand?_j=taylormadebabyco.com,519.99,,in stock,create-new,,,stroller
7547856945211,"Maxi-Cosi Zelia Pro 5-in-1 Travel System with Mico Pro Infant Car Seat, Caspian Caviar",Maxi-Cosi,,,,,https://www.macrobaby.com/products/maxi-cosi-zelia-pro-5-in-1-travel-system-with-mico-pro-infant-car-seat-caspian-caviar?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Maxi-Cosi Zelia Pro 5-in-1 Travel System with Mico Pro Infant Car Seat, Caspian Caviar""",stroller
7552407011387,"Bugaboo Donkey 6 Complete Stroller, Black/Deep Indigo",Bugaboo,Donkey 6,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/bugaboo-donkey-6-complete-stroller-black-deep-indigo?_j=taylormadebabyco.com,1699.99,,in stock,match-existing,Stroller:Bugaboo Donkey 6,duplicate risk: Bugaboo Donkey 6,stroller
7552419561531,"Bugaboo Donkey 6 Complete Stroller, Black/Moon Grey",Bugaboo,Donkey 6,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/bugaboo-donkey-6-complete-stroller-black-moon-grey?_j=taylormadebabyco.com,1699.99,,in stock,match-existing,Stroller:Bugaboo Donkey 6,duplicate risk: Bugaboo Donkey 6,stroller
7554456977467,Bugaboo Donkey 6 Complete Stroller Black/Fern Green,Bugaboo,Donkey 6,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/bugaboo-donkey-6-complete-stroller-black-fern-green?_j=taylormadebabyco.com,1699.99,,in stock,match-existing,Stroller:Bugaboo Donkey 6,duplicate risk: Bugaboo Donkey 6,stroller
7304914632763,Silver Cross - Jet Lightweight Double Stroller Black,Silver Cross,Jet Double,stroller,double stroller,Double,https://www.macrobaby.com/products/silver-cross-jet-double-stroller-black?_j=taylormadebabyco.com,849.99,,in stock,match-existing,Stroller:Silver Cross Jet Double,duplicate risk: Silver Cross Jet Double,stroller
7386268008507,"Thule - Urban Glide 3 Single Child All-Terrain Stroller, Blue",Thule,Urban Glide 3 Single Child,stroller,jogging stroller,Jogging,https://www.macrobaby.com/products/thule-urban-glide-3-single-child-all-terrain-stroller-blue?_j=taylormadebabyco.com,799.95,,in stock,create-new,,,stroller
7134058250299,"Cybex - Gazelle S 2 Single-to-Double Stroller, Silver Frame/Moon Black",Cybex,Gazelle S 2 Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-gazelle-s-2-stroller-silver-frame-with-moon-black-seat?_j=taylormadebabyco.com,899.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7257907265595,"Britax - Grove Modular Stroller, Lightweight Stroller",Britax,Grove Modular,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/britax-grove-modular-stroller-lightweight-stroller?_j=taylormadebabyco.com,399.99,,in stock,create-new,,,stroller
7360602439739,"Cybex - Gazelle S 2 Double Stroller Bundle, Ocean Blue/Silver Frame",Cybex,,,,,https://www.macrobaby.com/products/cybex-gazelle-s-2-double-stroller-bundle-ocean-blue-silver-frame-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Gazelle S 2 Double Stroller Bundle, Ocean Blue/Silver Frame""",stroller
7296988479547,"Stokke - Yoyo³ Stroller Black Frame Bundle 6+, Aqua",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-stroller-black-frame-bundle-6-aqua?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo³ Stroller Black Frame Bundle 6+, Aqua""",stroller
7176592195643,"Britax - Willow Brook S+ Travel System with Alpine Anti-Rebound Base, Graphite Onyx",Britax,,,,,https://www.macrobaby.com/products/britax-willow-brook-s-travel-system-with-alpine-anti-rebound-base-graphite-onyx?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Britax - Willow Brook S+ Travel System with Alpine Anti-Rebound Base, Graphite Onyx""",stroller
7199668305979,Britax Willow Brook S + Travel System with Alpine Anti-Rebound Base - Sand Onyx,Britax,,,,,https://www.macrobaby.com/products/britax-willow-brook-s-travel-system-with-alpine-anti-rebound-base-sand-onyx?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Britax Willow Brook S + Travel System with Alpine Anti-Rebound Base - Sand Onyx""",stroller
7360602374203,"Cybex - Gazelle S 2 Double Stroller Bundle, Moon Black/Silver Frame",Cybex,,,,,https://www.macrobaby.com/products/cybex-gazelle-s-2-double-stroller-bundle-moon-black-silver-frame-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Gazelle S 2 Double Stroller Bundle, Moon Black/Silver Frame""",stroller
7257907167291,Britax - Brook+ Modular Baby Stroller,Britax,Brook+ Modular Baby,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/britax-brook-modular-baby-stroller?_j=taylormadebabyco.com,329.99,,in stock,create-new,,,stroller
7134060937275,"BOB - Wayfinder Jogging Stroller, Storm",Britax,BOB - Wayfinder,stroller,jogging stroller,Jogging,https://www.macrobaby.com/products/bob-wayfinder-jogging-stroller-storm?_j=taylormadebabyco.com,679.99,,in stock,create-new,,,stroller
7098192396347,"Cybex - Gazelle S 2 Single-to-Double Stroller, Taupe Frame /Sky Blue",Cybex,Gazelle S 2 Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-gazelle-s-2-stroller-taupe-frame-with-sky-blue-seat?_j=taylormadebabyco.com,899.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7295521161275,"Stokke - Yoyo³ Stroller White Bundle 6+, Black",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-stroller-white-bundle-6-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo³ Stroller White Bundle 6+, Black""",stroller
7467354685499,Thule - Urban Glide 4-Wheel Single Child All-Terrain Stroller Black,Thule,,,,,https://www.macrobaby.com/products/thule-urban-glide-4-wheel-single-child-all-terrain-stroller-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Urban Glide 4-Wheel Single Child All-Terrain Stroller Black""",stroller
7167188664379,Baby Jogger City Select 2 Double Stroller - Radiant Slate,Baby Jogger,City Select 2 Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/baby-jogger-city-select-2-double-stroller-radiant-slate?_j=taylormadebabyco.com,889.99,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: Baby Jogger City Select 2,stroller
6719661441083,Baby Jogger - Stroller City Select 2 Lunar Black,Baby Jogger,City Select 2 Lunar Black,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/baby-jogger-stroller-city-select-2-lunar-black?_j=taylormadebabyco.com,789.99,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: Baby Jogger City Select 2,stroller
7292435103803,"Nuna - Swiv Stroller, Acorn",Nuna,Swiv,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/nuna-swiv-stroller-acorn?_j=taylormadebabyco.com,1000,,in stock,match-existing,Stroller:Nuna SWIV,duplicate risk: Nuna SWIV,stroller
7318547562555,"Maxi-Cosi - Zelia Luxe + Travel System, Arctic Frost",Maxi-Cosi,,,,,https://www.macrobaby.com/products/maxi-cosi-zelia-luxe-travel-system-arctic-frost?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Maxi-Cosi - Zelia Luxe + Travel System, Arctic Frost""",stroller
7260887908411,"Nuna - Demi Next + Pipa Aire RX Travel System, Caviar",Nuna,,,,,https://www.macrobaby.com/products/nuna-demi-next-pipa-aire-rx-travel-system-caviar?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Demi Next + Pipa Aire RX Travel System, Caviar""",stroller
7307571757115,"Baby Jogger - City Prix™ Jogger X Bike Trailer Stroller, Ambition Black",Baby Jogger,,,,,https://www.macrobaby.com/products/baby-jogger-city-prix%E2%84%A2-jogger-x-bike-trailer-stroller-ambition-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Baby Jogger - City Prix™ Jogger X Bike Trailer Stroller, Ambition Black""",stroller
7302602358843,"Maxi-Cosi - Carriage Accessory Kindred Collection, Natural Heritage",Maxi-Cosi,,,,,https://www.macrobaby.com/products/maxi-cosi-carriage-accessory-kindred-collection-natural-heritage?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Maxi-Cosi - Carriage Accessory Kindred Collection, Natural Heritage""",stroller
6825956474939,"Bugaboo - Butterfly Complete Compact Stroller, Black/Forest Green",Bugaboo,Butterfly,stroller,travel stroller,Travel,https://www.macrobaby.com/products/bugaboo-butterfly-stroller-complete-black-forest-green?_j=taylormadebabyco.com,549,,in stock,match-existing,Stroller:Bugaboo Butterfly,duplicate risk: Bugaboo Butterfly 2; duplicate risk: Bugaboo Butterfly,stroller
7363462496315,Peg Perego - City Loop Infant Car Seat & Stroller Combo with Primo Viaggio 4-35 Urban Mobility Infant Car Seat,Peg Perego,,,,,https://www.macrobaby.com/products/peg-perego-city-loop-infant-car-seat-stroller-combo-with-primo-viaggio-4-35-urban-mobility-infant-car-seat?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Peg Perego - City Loop Infant Car Seat & Stroller Combo with Primo Viaggio 4-35 Urban Mobility Infant Car Seat""",stroller; infant-car-seats
7307247386683,"Uppababy - Vista V3 Stroller, Jake (Charcoal/Carbon Frame/Black Leather)",UPPAbaby,Vista V3,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/uppababy-vista-v3-stroller-jake-charcoal-carbon-frame-black-leather-1?_j=taylormadebabyco.com,999.99,,in stock,match-existing,Stroller:UPPAbaby Vista V3,duplicate risk: UPPAbaby Vista V2; duplicate risk: UPPAbaby Vista V3,stroller
7241462186043,"Nuna - DEMI Next Stroller with Rider Board, Caviar",Nuna,,,,,https://www.macrobaby.com/products/nuna-demi-next-stroller-with-rider-board-caviar?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - DEMI Next Stroller with Rider Board, Caviar""",stroller
6649323978811,"Baby Jogger - City Tour 2 Single Stroller, Pitch Black",Baby Jogger,City Tour 2 Single,stroller,travel stroller,Travel,https://www.macrobaby.com/products/baby-jogger-city-tour-2-stroller-single-jet?_j=taylormadebabyco.com,299.99,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: Baby Jogger City Tour 2,stroller
7260887941179,"Nuna - Mixx Next + Pipa Aire RX Travel System, Caviar",Nuna,,,,,https://www.macrobaby.com/products/nuna-mixx-next-pipa-aire-rx-travel-system-caviar?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Mixx Next + Pipa Aire RX Travel System, Caviar""",stroller
7279171567675,Mima - Xari Max Stroller Black Chassis/Black Seat Box/Black Starter Pack,Mima,,,,,https://www.macrobaby.com/products/mima-xari-max-stroller-black-chassis-black-seat-box-black-starter-pack?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Mima - Xari Max Stroller Black Chassis/Black Seat Box/Black Starter Pack""",stroller
7241080078395,Nuna - Trvl Lx Stroller With Travel Bag Caviar,Nuna,Trvl Lx,stroller,travel stroller,Travel,https://www.macrobaby.com/products/nuna-trvl-lx-stroller-with-travel-bag-caviar?_j=taylormadebabyco.com,600,,in stock,match-existing,Stroller:Nuna TRVL lx,duplicate risk: Nuna TRVL lx; duplicate risk: Nuna TRVL Dubl,stroller
7331007627323,Cybex - Mios 3 Stroller Chrome/Black Frame + Sepia Black Seat Pack,Cybex,Mios 3,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/cybex-mios-3-chrome-black-frame-sepia-black-seat-pack?_j=taylormadebabyco.com,799.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Mios,stroller
7292435595323,"Nuna - Swiv Stroller, Chai",Nuna,Swiv,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/nuna-swiv-stroller-chai?_j=taylormadebabyco.com,1000,,in stock,match-existing,Stroller:Nuna SWIV,duplicate risk: Nuna SWIV,stroller
7373514473531,DFY - R1 Single Stroller Black,DFY,R1 Single,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/dfy-r1-single-stroller-black?_j=taylormadebabyco.com,650,,in stock,create-new,,,stroller
7310414413883,"Delta Children - Baby Gap 2-In-1 Carriage Stroller, Camo Black",Delta,Children - Baby Gap 2-In-1 Carriage,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/delta-children-baby-gap-2-in-1-carriage-stroller-camo-black?_j=taylormadebabyco.com,244.79,,in stock,create-new,,,stroller
